GEO_LON,GEO_LAT,MONTH,WEEKDAY,TIME,ROAD_CONDITION,LIGHT_CONDITION,HUMAN_FACTOR,TU1_DRIVER_ACTION,ROAD_DESCRIPTION,BICYCLE_IND,PEDESTRIAN_IND,INJURY_YN
-104.94065489399999,39.6874905667,5,3,16,DRY,DAY LIGHT,OTHER,UNKOWN_DRIVER_ACTION,AT INTERSECTION,0.0,1.0,1
-105.039704734,39.7181457372,2,1,7,DRY,DAY LIGHT,AGGRESSIVE DRIVING,FAILED TO STOP AT SIGNAL,AT INTERSECTION,0.0,0.0,1
-104.967246497,39.7368262802,3,2,14,DRY,DAY LIGHT,OTHER,OTHER,ALLEY RELATED,0.0,2.0,1
-104.961010304,39.7432135806,8,0,8,DRY,DAY LIGHT,OTHER,OTHER,AT INTERSECTION,0.0,1.0,1
-104.88003663100001,39.7770373466,8,5,16,DRY,DAY LIGHT,DRIVER UNFAMILIAR WITH AREA,LANE VIOLATION,HIGHWAY INTERCHANGE,0.0,0.0,1
-104.74137756100001,39.7738426425,1,2,13,DRY,DAY LIGHT,ILLNESS/MEDICAL,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,1
-104.97309661,39.7400316464,11,5,2,DRY,DARK-LIGHTED,OTHER,CARELESS DRIVING,AT INTERSECTION,0.0,0.0,1
-104.809849805,39.7803447101,8,5,0,DRY,DARK-LIGHTED,AGGRESSIVE DRIVING,RECKLESS DRIVING,NON INTERSECTION,0.0,0.0,1
-104.95896973100001,39.6799771976,11,5,1,DRY,DARK-LIGHTED,OTHER,UNKOWN_DRIVER_ACTION,NON INTERSECTION,0.0,1.0,1
-105.02518519600001,39.7856046837,8,5,23,DRY,DARK-LIGHTED,OTHER,UNKOWN_DRIVER_ACTION,AT INTERSECTION,0.0,0.0,1
-104.771924074,39.790995781599996,8,5,21,DRY,DARK-UNLIGHTED,AGGRESSIVE DRIVING,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,1
-105.00688595,39.7601827588,10,5,23,DRY,DARK-LIGHTED,DRIVER INEXPERIENCE,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,1
-104.940711903,39.7177936014,7,5,2,DRY,DARK-LIGHTED,OTHER,LANE VIOLATION,AT INTERSECTION,1.0,0.0,1
-104.958147043,39.7819496289,10,2,8,DRY,DAY LIGHT,OTHER,IMPROPER TURN,AT INTERSECTION,0.0,1.0,1
-104.983599866,39.7290696611,12,1,9,DRY,DAY LIGHT,DISTRACTED,FAILED TO STOP AT SIGNAL,AT INTERSECTION,0.0,0.0,1
-104.973338801,39.7679190379,8,6,18,DRY,DAY LIGHT,DUI/DWAI/DUID,LANE VIOLATION,AT INTERSECTION,1.0,0.0,1
-104.978687461,39.7336957523,1,5,15,DRY,DAY LIGHT,OTHER,OTHER,ALLEY RELATED,0.0,0.0,1
-104.865817486,39.7729205987,7,0,15,DRY,DAY LIGHT,OTHER,CARELESS DRIVING,INTERSECTION RELATED,0.0,0.0,1
-104.78345745899999,39.8077082167,7,1,3,DRY,DARK-LIGHTED,DRIVER FATIGUE,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,1
-104.942316172,39.6783098325,7,0,14,DRY,DAY LIGHT,OTHER,UNKOWN_DRIVER_ACTION,NON INTERSECTION,0.0,1.0,1
-105.02641135799999,39.6752305398,8,1,7,DRY,DAY LIGHT,OTHER,CARELESS DRIVING,NON INTERSECTION,0.0,1.0,1
-104.94069540000001,39.729227665399996,6,2,14,DRY,DAY LIGHT,DRIVER INEXPERIENCE,LANE VIOLATION,AT INTERSECTION,1.0,0.0,1
-105.02511401,39.722062907399994,5,1,15,DRY,DAY LIGHT,DRIVER INEXPERIENCE,CARELESS DRIVING,INTERSECTION RELATED,0.0,0.0,1
-105.013358365,39.7255205877,2,1,13,DRY,DAY LIGHT,OTHER,FOLLOWED TOO CLOSELY,HIGHWAY INTERCHANGE,0.0,0.0,1
-105.001528249,39.74729869,2,1,0,DRY,DARK-LIGHTED,DUI/DWAI/DUID,CARELESS DRIVING,NON INTERSECTION,1.0,0.0,1
-104.903364119,39.6961142794,1,4,13,DRY,DAY LIGHT,OTHER,LANE VIOLATION,INTERSECTION RELATED,0.0,0.0,1
-104.99184374200001,39.6884888759,1,0,18,DRY,DARK-UNLIGHTED,OTHER,CARELESS DRIVING,INTERSECTION RELATED,0.0,0.0,1
-104.98688642200001,39.7371469115,11,1,15,DRY,DAY LIGHT,OTHER,UNKOWN_DRIVER_ACTION,AT INTERSECTION,0.0,1.0,1
-105.05317094,39.7108183392,10,0,22,DRY,DARK-LIGHTED,OTHER,UNKOWN_DRIVER_ACTION,NON INTERSECTION,0.0,1.0,1
-105.05324705700001,39.727334220100005,2,4,8,DRY,DAY LIGHT,OTHER,FOLLOWED TOO CLOSELY,NON INTERSECTION,0.0,0.0,1
-104.90339729799999,39.7983896776,11,4,19,DRY,DARK-LIGHTED,AGGRESSIVE DRIVING,CARELESS DRIVING,AT INTERSECTION,0.0,0.0,1
-104.99610237899999,39.75407558,4,4,23,WET,DARK-LIGHTED,OTHER,UNKOWN_DRIVER_ACTION,NON INTERSECTION,0.0,1.0,1
-104.99644225899999,39.707242638800004,9,5,11,DRY,DAY LIGHT,AGGRESSIVE DRIVING,CARELESS DRIVING,HIGHWAY INTERCHANGE,0.0,0.0,1
-104.865743241,39.7756215302,9,1,18,DRY,DAY LIGHT,OTHER,OTHER,AT INTERSECTION,0.0,0.0,1
-104.967168304,39.7798824626,12,1,5,DRY WITH VISIBLE ICY ROAD TREATMENT,DARK-UNLIGHTED,OTHER,UNKOWN_DRIVER_ACTION,HIGHWAY INTERCHANGE,0.0,1.0,1
-105.01312716700001,39.7255361028,7,3,21,DRY,DARK-LIGHTED,AGGRESSIVE DRIVING,CARELESS DRIVING,HIGHWAY INTERCHANGE,0.0,0.0,1
-104.84703711899999,39.774006631999995,6,0,23,DRY,DARK-LIGHTED,DUI/DWAI/DUID,FAILED TO STOP AT SIGNAL,AT INTERSECTION,0.0,0.0,1
-104.91245265799999,39.7256391801,2,0,18,DRY,DARK-LIGHTED,AGGRESSIVE DRIVING,FAILED TO STOP AT SIGNAL,AT INTERSECTION,0.0,0.0,1
-105.055220832,39.6504236886,4,3,15,DRY,DAY LIGHT,OTHER,LANE VIOLATION,PARKING LOT,1.0,0.0,1
-105.02052297899999,39.7680492991,9,4,15,DRY,DAY LIGHT,AGGRESSIVE DRIVING,DISREGARD STOP SIGN,AT INTERSECTION,1.0,0.0,1
-104.845003937,39.7981782249,10,4,7,DRY,DAY LIGHT,DISTRACTED,CARELESS DRIVING,INTERSECTION RELATED,0.0,0.0,1
-104.87382989,39.6529739852,7,5,13,DRY,DAY LIGHT,OTHER,CARELESS DRIVING,AT INTERSECTION,0.0,0.0,1
-104.967211236,39.7728301515,6,3,1,DRY,DARK-LIGHTED,AGGRESSIVE DRIVING,RECKLESS DRIVING,NON INTERSECTION,0.0,0.0,1
-105.01534831299999,39.7308079654,4,3,16,DRY,DAY LIGHT,DISTRACTED,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,1
-105.025181755,39.6574275842,2,4,8,DRY,DAY LIGHT,AGGRESSIVE DRIVING,FAILED TO YIELD ROW,INTERSECTION RELATED,0.0,1.0,1
-104.772122202,39.7983021313,5,6,1,DRY,DARK-LIGHTED,DISTRACTED,CARELESS DRIVING,INTERSECTION RELATED,0.0,0.0,1
-104.978825538,39.7758854254,6,4,1,DRY,DARK-LIGHTED,DISTRACTED,FAILED TO STOP AT SIGNAL,AT INTERSECTION,0.0,0.0,1
-104.960995335,39.750713576100004,2,6,10,DRY,DAY LIGHT,OTHER,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,1
-104.99369932399999,39.759319674699995,7,2,15,DRY,DAY LIGHT,OTHER,LANE VIOLATION,NON INTERSECTION,0.0,0.0,1
-105.10988451700001,39.6298959948,11,3,18,DRY,DARK-LIGHTED,DISTRACTED,FAILED TO YIELD ROW,AT INTERSECTION,0.0,0.0,1
-105.004333733,39.760948943,10,6,2,DRY,DARK-LIGHTED,DUI/DWAI/DUID,CARELESS DRIVING,HIGHWAY INTERCHANGE,0.0,0.0,1
-105.02508014899999,39.7013330897,8,5,19,DRY,DAY LIGHT,OTHER,UNKOWN_DRIVER_ACTION,AT INTERSECTION,0.0,0.0,1
-104.994549005,39.7544450188,6,6,2,DRY,DARK-LIGHTED,OTHER,UNKOWN_DRIVER_ACTION,NON INTERSECTION,0.0,1.0,1
-105.00287101299999,39.7600560607,6,6,2,DRY,DARK-LIGHTED,OTHER,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,1
-105.014161625,39.7404389599,9,5,18,DRY,DAY LIGHT,DUI/DWAI/DUID,CARELESS DRIVING,HIGHWAY INTERCHANGE,0.0,0.0,1
-105.036393837,39.7694525434,1,5,19,DRY,DARK-LIGHTED,AGGRESSIVE DRIVING,RECKLESS DRIVING,NON INTERSECTION,0.0,0.0,1
-104.84705406799999,39.786319187800004,12,6,23,SNOWY WITH VISIBLE ICY ROAD TREATMENT,DARK-LIGHTED,EVADING LAW ENFORCEMENT OFFICER,FAILED TO STOP AT SIGNAL,AT INTERSECTION,0.0,0.0,1
-104.99529703200001,39.769113321999995,12,4,12,DRY,DAY LIGHT,DRIVER INEXPERIENCE,FOLLOWED TOO CLOSELY,NON INTERSECTION,0.0,0.0,1
-105.013989778,39.7293171688,8,5,6,DRY,DAY LIGHT,OTHER,FAILED TO YIELD ROW,AT INTERSECTION,1.0,0.0,1
-104.989560325,39.7840610701,2,5,17,SNOWY WITH VISIBLE ICY ROAD TREATMENT,DAY LIGHT,DISTRACTED,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,1
-105.062559906,39.65297695,12,6,2,SNOWY WITH VISIBLE ICY ROAD TREATMENT,DARK-LIGHTED,DUI/DWAI/DUID,CARELESS DRIVING,AT INTERSECTION,0.0,0.0,1
-104.95825594,39.7241267347,4,4,18,WET,DAY LIGHT,OTHER,CARELESS DRIVING,AT INTERSECTION,0.0,0.0,1
-105.003226758,39.748502804,1,3,11,DRY,DAY LIGHT,OTHER,FAILED TO STOP AT SIGNAL,AT INTERSECTION,0.0,0.0,1
-104.892684639,39.6386706881,12,2,18,DRY,DARK-LIGHTED,DUI/DWAI/DUID,CARELESS DRIVING,AT INTERSECTION,0.0,1.0,1
-104.93707208,39.69471289,2,4,18,DRY,DARK-LIGHTED,OTHER,CARELESS DRIVING,INTERSECTION RELATED,0.0,1.0,1
-104.84703883600001,39.7742043002,5,6,22,DRY,DARK-LIGHTED,OTHER,IMPEDED TRAFFIC,NON INTERSECTION,0.0,0.0,1
-104.93993815,39.7643991949,2,3,18,DRY,DARK-LIGHTED,OTHER,OTHER,NON INTERSECTION,0.0,1.0,1
-104.98025256700001,39.692825229,8,5,18,DRY,DAY LIGHT,OTHER,UNKOWN_DRIVER_ACTION,NON INTERSECTION,0.0,1.0,1
-104.94070442200001,39.7209616379,7,5,7,DRY,DAY LIGHT,DISTRACTED,CARELESS DRIVING,AT INTERSECTION,1.0,0.0,1
-104.99918628100001,39.7505528569,1,6,2,DRY,DARK-LIGHTED,OTHER,CARELESS DRIVING,AT INTERSECTION,0.0,1.0,1
-104.87535115,39.7019508893,9,0,16,DRY,DAY LIGHT,OTHER,FAILED TO YIELD ROW,INTERSECTION RELATED,0.0,0.0,1
-104.94183772,39.7290985712,7,4,14,DRY,DAY LIGHT,OTHER,OTHER,AT INTERSECTION,0.0,0.0,1
-105.06718394,39.6535651009,1,4,17,DRY,DARK-LIGHTED,AGGRESSIVE DRIVING,FOLLOWED TOO CLOSELY,INTERSECTION RELATED,0.0,0.0,1
-105.014524682,39.6787427405,1,4,18,DRY,DARK-LIGHTED,OTHER,UNKOWN_DRIVER_ACTION,NON INTERSECTION,0.0,1.0,1
-105.081798415,39.6351171308,1,0,19,WET,UNKOWN_LIGHT,OTHER,EXCEED SAFE/POSTED SPEED,INTERSECTION RELATED,0.0,0.0,1
-104.92270285,39.6530128288,9,1,19,DRY,DARK-LIGHTED,DRIVER EMOTIONALLY UPSET,RECKLESS DRIVING,INTERSECTION RELATED,0.0,0.0,1
-104.92698394700001,39.7081107263,7,4,22,WET,DARK-LIGHTED,OTHER,OTHER,NON INTERSECTION,0.0,2.0,1
-104.95939251799999,39.6712132858,7,4,8,DRY,DAY LIGHT,DISTRACTED,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,1
-104.992067125,39.687572904899994,7,3,7,WET,DAY LIGHT,AGGRESSIVE DRIVING,CARELESS DRIVING,AT INTERSECTION,0.0,0.0,1
-104.88499840799999,39.6417577001,1,5,11,DRY,DAY LIGHT,DISTRACTED,CARELESS DRIVING,INTERSECTION RELATED,0.0,0.0,1
-105.000316879,39.6967007281,4,1,14,DRY,DAY LIGHT,OTHER,UNKOWN_DRIVER_ACTION,NON INTERSECTION,0.0,1.0,1
-105.015836941,39.758402566,1,2,15,DRY,DAY LIGHT,OTHER,FAILED TO YIELD ROW,AT INTERSECTION,0.0,1.0,1
-105.040270749,39.6822202306,5,5,18,DRY,DAY LIGHT,AGGRESSIVE DRIVING,DISREGARD STOP SIGN,AT INTERSECTION,0.0,0.0,1
-104.88003663100001,39.7770373466,2,3,12,DRY,DAY LIGHT,OTHER,CARELESS DRIVING,HIGHWAY INTERCHANGE,0.0,0.0,1
-104.959760766,39.7544661758,8,5,20,DRY,DAWN OR DUSK,OTHER,CARELESS DRIVING,AT INTERSECTION,1.0,0.0,1
-104.88471914899999,39.720654690399996,2,3,16,DRY,DAY LIGHT,OTHER,CARELESS DRIVING,NON INTERSECTION,1.0,0.0,1
-104.951179322,39.7179993846,4,2,20,DRY,DARK-LIGHTED,OTHER,FAILED TO YIELD ROW,AT INTERSECTION,0.0,0.0,1
-104.977641335,39.740005239,11,3,0,DRY,DARK-LIGHTED,OTHER,FAILED TO STOP AT SIGNAL,AT INTERSECTION,0.0,1.0,1
-104.91101724399999,39.7128279131,3,4,12,DRY,DARK-LIGHTED,OTHER,OTHER,PARKING LOT,0.0,1.0,1
-104.989193447,39.780207929899994,3,6,17,DRY,DAY LIGHT,AGGRESSIVE DRIVING,EXCEED SAFE/POSTED SPEED,HIGHWAY INTERCHANGE,0.0,0.0,1
-104.94047964100001,39.7879229758,1,2,15,DRY,DAY LIGHT,ILLNESS/MEDICAL,OTHER,NON INTERSECTION,0.0,0.0,1
-105.053246488,39.791062156500004,1,0,18,ICY,DARK-LIGHTED,OTHER,RECKLESS DRIVING,AT INTERSECTION,0.0,0.0,1
-105.04426422899999,39.7030342097,10,2,21,DRY,DARK-LIGHTED,OTHER,RECKLESS DRIVING,NON INTERSECTION,0.0,3.0,1
-105.013358365,39.7255205877,5,0,15,DRY,DAY LIGHT,AGGRESSIVE DRIVING,CARELESS DRIVING,HIGHWAY INTERCHANGE,0.0,0.0,1
-105.091050502,39.6163604451,4,3,1,WET,DARK-LIGHTED,AGGRESSIVE DRIVING,EXCEED SAFE/POSTED SPEED,DRIVEWAY ACCESS RELATED,0.0,0.0,1
-105.053266745,39.6756733319,3,0,15,DRY,DAY LIGHT,DISTRACTED,FAILED TO STOP AT SIGNAL,AT INTERSECTION,0.0,0.0,1
-105.03359674,39.7252127325,6,5,13,DRY,DAY LIGHT,OTHER,CARELESS DRIVING,HIGHWAY INTERCHANGE,0.0,0.0,1
-104.959317466,39.7801294311,7,2,11,DRY,DAY LIGHT,OTHER,EXCEED SAFE/POSTED SPEED,HIGHWAY INTERCHANGE,0.0,0.0,1
-104.900782505,39.7832858674,7,0,2,DRY,DARK-LIGHTED,DUI/DWAI/DUID,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,1
-104.865743241,39.7756215302,4,4,17,WET,DAY LIGHT,DISTRACTED,FOLLOWED TOO CLOSELY,AT INTERSECTION,0.0,0.0,1
-104.940679677,39.6683282337,11,3,16,DRY,DARK-LIGHTED,OTHER,CARELESS DRIVING,AT INTERSECTION,0.0,0.0,1
-104.994822015,39.768386541999995,10,1,12,DRY,DAY LIGHT,DRIVER INEXPERIENCE,FOLLOWED TOO CLOSELY,INTERSECTION RELATED,0.0,0.0,1
-105.022706686,39.707514126,1,0,16,DRY,DAY LIGHT,AGGRESSIVE DRIVING,CARELESS DRIVING,AT INTERSECTION,0.0,0.0,1
-104.97341891399999,39.6900000924,9,5,11,DRY,DAY LIGHT,OTHER,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,1
-104.86632668899999,39.6646372791,2,0,18,DRY,DARK-LIGHTED,AGGRESSIVE DRIVING,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,1
-104.940579705,39.737493160999996,12,3,12,DRY,DAY LIGHT,OTHER,FOLLOWED TOO CLOSELY,NON INTERSECTION,0.0,0.0,1
-104.947325388,39.6670666097,7,2,13,DRY,DAY LIGHT,PHYSICAL DISABILITY,CARELESS DRIVING,NON INTERSECTION,0.0,2.0,1
-105.091244896,39.618335042,8,5,12,DRY,DAY LIGHT,AGGRESSIVE DRIVING,CARELESS DRIVING,AT INTERSECTION,0.0,0.0,1
-104.94030675299999,39.7462987018,8,3,20,DRY,DAWN OR DUSK,DUI/DWAI/DUID,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,1
-105.011029346,39.6786458954,4,0,10,DRY,DAY LIGHT,AGGRESSIVE DRIVING,CARELESS DRIVING,AT INTERSECTION,0.0,1.0,1
-105.024660995,39.7107450134,6,3,10,DRY,DAY LIGHT,OTHER,UNKOWN_DRIVER_ACTION,INTERSECTION RELATED,0.0,1.0,1
-104.987432372,39.726667828800004,7,6,12,DRY,DAY LIGHT,OTHER,FAILED TO STOP AT SIGNAL,AT INTERSECTION,0.0,0.0,1
-104.961015408,39.7416240928,8,5,13,DRY,DAY LIGHT,OTHER,FAILED TO YIELD ROW,AT INTERSECTION,0.0,0.0,1
-104.97293712700001,39.7290772831,9,4,13,DRY,DAY LIGHT,OTHER,OTHER,AT INTERSECTION,0.0,0.0,1
-105.025220472,39.7404758631,7,5,14,DRY,DAY LIGHT,OTHER,UNKOWN_DRIVER_ACTION,NON INTERSECTION,0.0,0.0,1
-105.034573511,39.7837562045,10,1,11,DRY,DAY LIGHT,OTHER,CARELESS DRIVING,AT INTERSECTION,1.0,0.0,1
-104.94756162899999,39.7891807835,3,5,13,DRY,DAY LIGHT,DRIVER INEXPERIENCE,FOLLOWED TOO CLOSELY,INTERSECTION RELATED,0.0,0.0,1
-105.038499727,39.7002993773,2,5,20,DRY,DARK-LIGHTED,DUI/DWAI/DUID,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,1
-104.998402633,39.7228799544,6,5,20,DRY,DAWN OR DUSK,OTHER,UNKOWN_DRIVER_ACTION,NON INTERSECTION,0.0,1.0,1
-104.919464025,39.7367594625,6,5,16,DRY,DAY LIGHT,OTHER,DISREGARD STOP SIGN,AT INTERSECTION,0.0,0.0,1
-105.03461654200001,39.7585194941,7,6,8,DRY,DAY LIGHT,OTHER,LANE VIOLATION,AT INTERSECTION,1.0,0.0,1
-104.90345643299999,39.743784188,6,3,23,DRY,DARK-LIGHTED,AGGRESSIVE DRIVING,CARELESS DRIVING,AT INTERSECTION,0.0,0.0,1
-104.99707177799999,39.750823856,6,3,22,DRY,DARK-LIGHTED,OTHER,UNKOWN_DRIVER_ACTION,AT INTERSECTION,0.0,1.0,1
-105.024954309,39.6831723657,7,5,15,DRY,DAY LIGHT,DUI/DWAI/DUID,CARELESS DRIVING,INTERSECTION RELATED,0.0,0.0,1
-105.00808874,39.7611211741,9,1,16,DRY,DAY LIGHT,AGGRESSIVE DRIVING,FAILED TO YIELD ROW,AT INTERSECTION,0.0,0.0,1
-105.013229294,39.725676534499996,6,0,12,DRY,DAY LIGHT,DISTRACTED,EXCEED SAFE/POSTED SPEED,NON INTERSECTION,0.0,0.0,1
-105.01534831299999,39.7308079654,1,1,17,DRY,DARK-LIGHTED,DUI/DWAI/DUID,FOLLOWED TOO CLOSELY,NON INTERSECTION,0.0,0.0,1
-104.829997131,39.772730426799995,9,5,11,DRY,DAY LIGHT,AGGRESSIVE DRIVING,CARELESS DRIVING,HIGHWAY INTERCHANGE,0.0,0.0,1
-105.020369731,39.6822944683,11,1,7,DRY,DAY LIGHT,DISTRACTED,DISREGARD STOP SIGN,AT INTERSECTION,1.0,0.0,1
-105.027477769,39.7173642682,8,2,2,DRY,DARK-UNLIGHTED,DUI/DWAI/DUID,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,1
-104.95491011700001,39.717316681,10,0,16,DRY,DAY LIGHT,OTHER,OTHER,NON INTERSECTION,0.0,0.0,1
-105.00952422200001,39.7450729395,3,3,6,DRY,DAY LIGHT,AGGRESSIVE DRIVING,FAILED TO YIELD ROW,AT INTERSECTION,0.0,0.0,1
-104.97589405299999,39.7668268548,1,0,12,DRY,DAY LIGHT,OTHER,TURNED FROM WRONG LANE OR POSITION,DRIVEWAY ACCESS RELATED,0.0,0.0,1
-104.92547539600001,39.6674889531,10,5,1,DRY,DARK-LIGHTED,DISTRACTED,OTHER,NON INTERSECTION,0.0,0.0,1
-104.968368284,39.7408229793,1,4,12,DRY,DAY LIGHT,OTHER,FAILED TO YIELD ROW,NON INTERSECTION,0.0,0.0,1
-104.98358661600001,39.7400452068,6,0,13,DRY,DAY LIGHT,DUI/DWAI/DUID,IMPROPER TURN,AT INTERSECTION,0.0,0.0,1
-104.882974546,39.7771378829,6,3,16,WET,DAY LIGHT,DISTRACTED,CARELESS DRIVING,HIGHWAY INTERCHANGE,0.0,0.0,1
-105.014835943,39.729320661100004,3,1,20,WET,DARK-LIGHTED,DRIVER INEXPERIENCE,EXCEED SAFE/POSTED SPEED,NON INTERSECTION,0.0,0.0,1
-104.987565199,39.700697929099995,6,3,7,DRY,DAY LIGHT,AGGRESSIVE DRIVING,CARELESS DRIVING,NON INTERSECTION,0.0,1.0,1
-104.95364967399999,39.7632255257,12,1,20,DRY,DARK-UNLIGHTED,OTHER,UNKOWN_DRIVER_ACTION,NON INTERSECTION,0.0,1.0,1
-104.90346737200001,39.7287016381,11,0,22,DRY,DARK-LIGHTED,OTHER,UNKOWN_DRIVER_ACTION,NON INTERSECTION,0.0,1.0,1
-105.04075971799999,39.7399912271,3,3,21,DRY,DARK-LIGHTED,OTHER,UNKOWN_DRIVER_ACTION,NON INTERSECTION,0.0,1.0,1
-105.022182073,39.7589775435,2,2,9,DRY,DAY LIGHT,OTHER,FAILED TO STOP AT SIGNAL,NON INTERSECTION,0.0,1.0,1
-105.01345689899999,39.7256664949,6,2,20,DRY,DARK-LIGHTED,DUI/DWAI/DUID,OTHER,NON INTERSECTION,0.0,1.0,1
-104.997243377,39.756652758899996,7,4,19,DRY,DAY LIGHT,EVADING LAW ENFORCEMENT OFFICER,RECKLESS DRIVING,NON INTERSECTION,0.0,0.0,1
-104.97752209299999,39.781309712399995,6,0,10,DRY,DAY LIGHT,OTHER,UNKOWN_DRIVER_ACTION,NON INTERSECTION,0.0,1.0,1
-104.90463398799999,39.7387031449,7,5,18,DRY,DAY LIGHT,OTHER,DISREGARD STOP SIGN,AT INTERSECTION,0.0,0.0,1
-105.009277405,39.7564592196,9,3,22,DRY,DARK-LIGHTED,AGGRESSIVE DRIVING,FAILED TO STOP AT SIGNAL,AT INTERSECTION,1.0,0.0,1
-104.90351013700001,39.6956592959,7,4,6,DRY,DAY LIGHT,OTHER,CARELESS DRIVING,AT INTERSECTION,0.0,1.0,1
-104.846484373,39.7798701791,1,2,9,ICY,DAY LIGHT,OTHER,IMPROPER TURN,AT INTERSECTION,0.0,0.0,1
-104.989301526,39.7541423507,7,1,16,DRY,DAY LIGHT,OTHER,FAILED TO STOP AT SIGNAL,AT INTERSECTION,0.0,0.0,1
-104.967565419,39.6802937173,5,4,16,WET,DAY LIGHT,DISTRACTED,DISREGARD STOP SIGN,AT INTERSECTION,0.0,0.0,1
-105.02987231799999,39.6677057613,8,5,10,DRY,DAY LIGHT,DISTRACTED,FAILED TO STOP AT SIGNAL,AT INTERSECTION,0.0,0.0,1
-104.989194647,39.780043221599996,7,5,15,DRY,DAY LIGHT,DRIVER INEXPERIENCE,CARELESS DRIVING,HIGHWAY INTERCHANGE,0.0,0.0,1
-105.04116863,39.711186670500005,6,4,22,DRY,DARK-LIGHTED,OTHER,EXCEED SAFE/POSTED SPEED,AT INTERSECTION,0.0,1.0,1
-105.015700655,39.7111888873,11,1,8,DRY,DAY LIGHT,OTHER,FAILED TO YIELD ROW,AT INTERSECTION,0.0,1.0,1
-105.020369715,39.6786569184,2,1,18,DRY,DARK-LIGHTED,OTHER,UNKOWN_DRIVER_ACTION,NON INTERSECTION,0.0,0.0,1
-105.01679299700001,39.7512853227,3,5,15,DRY,DAY LIGHT,AGGRESSIVE DRIVING,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,1
-105.026826987,39.754823537,4,5,13,DRY,DAY LIGHT,DRIVER INEXPERIENCE,FAILED TO YIELD ROW,AT INTERSECTION,0.0,0.0,1
-105.032481472,39.7245192417,6,4,16,DRY,DAY LIGHT,OTHER,FAILED TO YIELD ROW,AT INTERSECTION,0.0,0.0,1
-104.95119618,39.7644686915,2,4,15,DRY,DAY LIGHT,OTHER,FAILED TO YIELD ROW,AT INTERSECTION,0.0,0.0,1
-104.986119655,39.7461919621,8,4,15,WET,DAY LIGHT,AGGRESSIVE DRIVING,CARELESS DRIVING,INTERSECTION RELATED,0.0,1.0,1
-104.986124976,39.7352740587,8,5,11,DRY,DAY LIGHT,OTHER,FAILED TO YIELD ROW,AT INTERSECTION,1.0,0.0,1
-104.986131878,39.733846546799995,6,4,8,DRY,DAY LIGHT,AGGRESSIVE DRIVING,IMPROPER TURN,AT INTERSECTION,1.0,0.0,1
-104.871085603,39.7095601558,9,4,17,DRY,DAWN OR DUSK,OTHER,UNKOWN_DRIVER_ACTION,PARKING LOT,0.0,1.0,1
-105.034575552,39.7834487485,9,2,16,DRY,DAY LIGHT,AGGRESSIVE DRIVING,FAILED TO YIELD ROW,AT INTERSECTION,0.0,1.0,1
-104.98739352,39.736849887300004,8,4,15,DRY,DAY LIGHT,OTHER,OTHER,NON INTERSECTION,0.0,0.0,1
-104.82954622,39.7979292723,2,5,6,DRY,DAY LIGHT,ASLEEP AT THE WHEEL,LANE VIOLATION,NON INTERSECTION,0.0,0.0,1
-104.996519132,39.7336800669,7,5,17,DRY,DAY LIGHT,OTHER,FAILED TO YIELD ROW,AT INTERSECTION,1.0,0.0,1
-104.947917104,39.7838072969,8,1,10,DRY,DAY LIGHT,AGGRESSIVE DRIVING,IMPROPER TURN,AT INTERSECTION,0.0,0.0,1
-104.84703883600001,39.7742043002,4,1,22,DRY,DARK-LIGHTED,DISTRACTED,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,1
-104.89502222600001,39.696667396399995,10,5,22,DRY,DARK-LIGHTED,AGGRESSIVE DRIVING,RECKLESS DRIVING,DRIVEWAY ACCESS RELATED,0.0,0.0,1
-104.97750901399999,39.7835415228,11,6,1,DRY,DARK-LIGHTED,OTHER,OTHER,NON INTERSECTION,0.0,0.0,1
-105.025049296,39.7279457733,7,1,17,DRY,DAY LIGHT,DRIVER INEXPERIENCE,FOLLOWED TOO CLOSELY,NON INTERSECTION,0.0,0.0,1
-104.9873914,39.7400590975,7,5,20,DRY,DAY LIGHT,OTHER,FAILED TO STOP AT SIGNAL,AT INTERSECTION,1.0,0.0,1
-104.999447501,39.7583010659,10,0,1,DRY,DARK-LIGHTED,DISTRACTED,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,1
-105.024805254,39.746651017,8,4,3,DRY,DARK-LIGHTED,DUI/DWAI/DUID,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,1
